,Name,Address,Type,Built,Beds,Bath,Sqft,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,community_count,unit_count,Price
589,Vive Apartments,"1516 NW 51st St, Seattle, WA 98107",Apartment,2016.0,1,1.0,590.0,5,7.4,2650.0,684990.0,46,1,1895.0
590,Vive Apartments,"1516 NW 51st St, Seattle, WA 98107",Apartment,2016.0,1,1.0,578.0,5,7.4,2650.0,684990.0,46,1,1910.0
591,Vive Apartments,"1516 NW 51st St, Seattle, WA 98107",Apartment,2016.0,1,1.0,662.0,5,7.4,2650.0,684990.0,46,1,2040.0
592,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,1,1.0,714.0,5,7.4,2650.0,684990.0,13,1,1909.0
593,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,1,1.0,756.0,5,7.4,2650.0,684990.0,13,1,2228.0
594,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,1,1.0,766.0,5,7.4,2650.0,684990.0,13,1,1916.0
595,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,1,1.0,510.0,5,7.4,2650.0,684990.0,13,1,1695.0
596,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,1,1.0,817.0,5,7.4,2650.0,684990.0,13,1,2229.0
597,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,1,1.0,792.0,5,7.4,2650.0,684990.0,13,1,2202.0
598,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,2,2.0,1062.0,5,7.4,2650.0,684990.0,13,1,2653.0
599,Urbana,"1501 NW 56th St, Seattle, WA 98107",Apartment,2014.0,2,2.0,1146.0,5,7.4,2650.0,684990.0,13,1,2945.0
600,The Hudson,"2450 Aurora Ave N, Seattle, WA 98109",Apartment,1987.0,1,1.0,580.0,5,7.8,2650.0,684990.0,48,0,1665.0
601,,"2210A 42nd Ave SW, Seattle, WA 98116",Condo/Townhome/Row Home/Co-Op,2014.0,1,1.0,700.0,5,6.6,2650.0,684990.0,1,0,1950.0
602,,"601 Belmont Ave E, Seattle, WA 98102",Condo/Townhome/Row Home/Co-Op,2014.0,2,1.0,919.0,3,3.33,2650.0,684990.0,0,0,3100.0
603,Ballard Lofts,"6450 24th Ave NW, Seattle, WA 98107",Apartment,2015.0,1,1.0,789.0,6,7.5,2650.0,684990.0,59,0,2402.0
604,Ballard Lofts,"6450 24th Ave NW, Seattle, WA 98107",Apartment,2015.0,1,1.0,866.0,6,7.5,2650.0,684990.0,59,0,2740.0
605,Ballard Lofts,"6450 24th Ave NW, Seattle, WA 98107",Apartment,2015.0,2,1.0,987.0,6,7.5,2650.0,684990.0,59,0,3139.0
606,Ballard Lofts,"6450 24th Ave NW, Seattle, WA 98107",Apartment,2015.0,2,2.0,1078.0,6,7.5,2650.0,684990.0,59,0,3544.0
609,Union Bay,"526 Yale Ave N, Seattle, WA 98109",Apartment,1994.0,0,1.0,586.0,2,4.5,2650.0,684990.0,52,0,1750.0
610,Union Bay,"526 Yale Ave N, Seattle, WA 98109",Apartment,1994.0,0,1.0,426.0,2,4.5,2650.0,684990.0,52,0,1875.0
611,Union Bay,"526 Yale Ave N, Seattle, WA 98109",Apartment,1994.0,1,1.0,670.0,2,4.5,2650.0,684990.0,52,0,1995.0
612,Union Bay,"526 Yale Ave N, Seattle, WA 98109",Apartment,1994.0,1,1.0,615.0,2,4.5,2650.0,684990.0,52,0,2250.0
613,Union Bay,"526 Yale Ave N, Seattle, WA 98109",Apartment,1994.0,2,2.0,972.0,2,4.5,2650.0,684990.0,52,0,2950.0
614,Union Bay,"526 Yale Ave N, Seattle, WA 98109",Apartment,1994.0,2,1.0,876.0,2,4.5,2650.0,684990.0,52,0,2595.0
615,Three20,"320 E Pine St, Seattle, WA 98122",Apartment,2014.0,0,1.0,486.0,3,3.33,2650.0,684990.0,9,1,1953.0
616,Three20,"320 E Pine St, Seattle, WA 98122",Apartment,2014.0,0,1.0,541.0,3,3.33,2650.0,684990.0,9,1,2097.0
617,Three20,"320 E Pine St, Seattle, WA 98122",Apartment,2014.0,1,1.0,726.0,3,3.33,2650.0,684990.0,9,1,2209.0
618,Three20,"320 E Pine St, Seattle, WA 98122",Apartment,2014.0,1,1.0,756.0,3,3.33,2650.0,684990.0,9,1,2291.0
619,Highland Lofts,"309-327 NW Richmond Beach Rd, Shoreline, WA 98177",Apartment,1976.0,1,1.0,840.0,6,5.67,2395.0,642500.0,13,0,1475.0
620,Carkeek Park Place,"431 NW 100th Pl, Seattle, WA 98177",Apartment,1999.0,1,1.0,645.0,4,5.25,2650.0,684990.0,32,1,1425.0
621,Carkeek Park Place,"431 NW 100th Pl, Seattle, WA 98177",Apartment,1999.0,1,1.0,800.0,4,5.25,2650.0,684990.0,32,1,1650.0
622,Carkeek Park Place,"431 NW 100th Pl, Seattle, WA 98177",Apartment,1999.0,2,2.0,982.0,4,5.25,2650.0,684990.0,32,1,1800.0
623,Carkeek Park Place,"431 NW 100th Pl, Seattle, WA 98177",Apartment,1999.0,2,1.0,885.0,4,5.25,2650.0,684990.0,32,1,1750.0
624,,"8723 31st Ave NW, Seattle, WA 98117",Single Family Home,2014.0,2,2.0,2210.0,6,7.33,2650.0,684990.0,0,2,2695.0
625,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,699.0,3,6.0,2650.0,684990.0,6,0,2445.0
626,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,776.0,3,6.0,2650.0,684990.0,6,0,2715.0
627,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,803.0,3,6.0,2650.0,684990.0,6,0,2775.0
628,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,743.0,3,6.0,2650.0,684990.0,6,0,3070.0
629,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,743.0,3,6.0,2650.0,684990.0,6,0,2753.0
630,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,761.0,3,6.0,2650.0,684990.0,6,0,2700.0
631,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,765.0,3,6.0,2650.0,684990.0,6,0,2696.0
632,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,803.0,3,6.0,2650.0,684990.0,6,0,2557.0
633,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,725.0,3,6.0,2650.0,684990.0,6,0,2713.0
634,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,836.0,3,6.0,2650.0,684990.0,6,0,2889.0
635,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,765.0,3,6.0,2650.0,684990.0,6,0,2691.0
636,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,669.0,3,6.0,2650.0,684990.0,6,0,2548.0
637,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,691.0,3,6.0,2650.0,684990.0,6,0,2865.0
638,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,680.0,3,6.0,2650.0,684990.0,6,0,2626.0
639,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,696.0,3,6.0,2650.0,684990.0,6,0,2588.0
640,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,1224.0,3,6.0,2650.0,684990.0,6,0,3260.0
641,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,951.0,3,6.0,2650.0,684990.0,6,0,3170.0
642,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,1,1.0,991.0,3,6.0,2650.0,684990.0,6,0,3055.0
643,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1067.0,3,6.0,2650.0,684990.0,6,0,4455.0
644,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1098.0,3,6.0,2650.0,684990.0,6,0,3620.0
645,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1070.0,3,6.0,2650.0,684990.0,6,0,3960.0
646,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1070.0,3,6.0,2650.0,684990.0,6,0,4300.0
647,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1177.0,3,6.0,2650.0,684990.0,6,0,3976.0
648,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1070.0,3,6.0,2650.0,684990.0,6,0,5025.0
649,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1046.0,3,6.0,2650.0,684990.0,6,0,4075.0
650,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1098.0,3,6.0,2650.0,684990.0,6,0,3559.0
651,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1748.0,3,6.0,2650.0,684990.0,6,0,9065.0
652,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1831.0,3,6.0,2650.0,684990.0,6,0,9205.0
653,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1116.0,3,6.0,2650.0,684990.0,6,0,3956.0
654,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1165.0,3,6.0,2650.0,684990.0,6,0,4220.0
655,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1031.0,3,6.0,2650.0,684990.0,6,0,3814.0
656,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,2,2.0,1108.0,3,6.0,2650.0,684990.0,6,0,4005.0
657,Ascent South Lake Union,"1145 Republican St, Seattle, WA 98109",Apartment,2018.0,3,2.0,1712.0,3,6.0,2650.0,684990.0,6,0,8940.0
658,,"5710 30th Ave NE, Seattle, WA 98105",Single Family Home,2014.0,6,2.0,2120.0,5,8.2,2650.0,684990.0,1,0,4000.0
659,,"3645 Whitman Ave N 3645 Whitman Ave N, Seattle, WA 98103",Apartment,2014.0,1,1.0,686.0,5,8.0,2650.0,684990.0,0,0,1495.0
660,,"12741 Renton Ave S, Seattle, WA 98178",Other,2014.0,3,2.0,1040.0,4,3.5,2650.0,684990.0,0,0,1850.0
662,Hillview,"12825 60th Ln S, Seattle, WA 98178",Apartment,1987.0,1,1.0,680.0,5,4.0,2650.0,684990.0,31,1,1225.0
663,Hillview,"12825 60th Ln S, Seattle, WA 98178",Apartment,1987.0,2,1.0,900.0,5,4.0,2650.0,684990.0,31,1,1450.0
664,Hillview,"12825 60th Ln S, Seattle, WA 98178",Apartment,1987.0,2,1.0,890.0,5,4.0,2650.0,684990.0,31,1,1450.0
665,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,0,1.0,645.0,5,4.6,2650.0,684990.0,6,0,1945.0
666,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,550.0,5,4.6,2650.0,684990.0,6,0,1925.0
667,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,568.0,5,4.6,2650.0,684990.0,6,0,1975.0
668,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,945.0,5,4.6,2650.0,684990.0,6,0,2570.0
669,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,551.0,5,4.6,2650.0,684990.0,6,0,1945.0
670,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,643.0,5,4.6,2650.0,684990.0,6,0,2095.0
671,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,646.0,5,4.6,2650.0,684990.0,6,0,2095.0
672,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,752.0,5,4.6,2650.0,684990.0,6,0,2455.0
673,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,551.0,5,4.6,2650.0,684990.0,6,0,1950.0
674,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,660.0,5,4.6,2650.0,684990.0,6,0,2085.0
675,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,615.0,5,4.6,2650.0,684990.0,6,0,2020.0
676,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,997.0,5,4.6,2650.0,684990.0,6,0,2570.0
677,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,713.0,5,4.6,2650.0,684990.0,6,0,2160.0
678,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,761.0,5,4.6,2650.0,684990.0,6,0,2295.0
679,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,495.0,5,4.6,2650.0,684990.0,6,0,1925.0
680,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,610.0,5,4.6,2650.0,684990.0,6,0,2045.0
681,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,657.0,5,4.6,2650.0,684990.0,6,0,2095.0
682,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,1481.0,5,4.6,2650.0,684990.0,6,0,3090.0
683,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,1,1.0,672.0,5,4.6,2650.0,684990.0,6,0,1980.0
685,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,2,2.0,924.0,5,4.6,2650.0,684990.0,6,0,2980.0
686,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,2,2.0,868.0,5,4.6,2650.0,684990.0,6,0,2950.0
687,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,2,2.0,1333.0,5,4.6,2650.0,684990.0,6,0,3580.0
688,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,2,2.0,865.0,5,4.6,2650.0,684990.0,6,0,3135.0
689,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,2,2.0,877.0,5,4.6,2650.0,684990.0,6,0,2860.0
690,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,2,2.0,924.0,5,4.6,2650.0,684990.0,6,0,3140.0
691,Modera Jackson,"1801-1805 S Jackson St, Seattle, WA 98144",Apartment,2018.0,2,2.0,1101.0,5,4.6,2650.0,684990.0,6,0,3490.0
692,Metro on First,"215 1st Ave W, Seattle, WA 98119",Apartment,2001.0,0,1.0,485.0,4,8.5,2650.0,684990.0,11,0,1684.0
693,Metro on First,"215 1st Ave W, Seattle, WA 98119",Apartment,2001.0,2,2.0,855.0,4,8.5,2650.0,684990.0,11,0,2597.0
694,Magnolia,"2727 W Manor Pl, Seattle, WA 98199",Apartment,1968.0,1,1.0,830.0,5,8.2,2650.0,684990.0,11,0,1659.0
695,Magnolia,"2727 W Manor Pl, Seattle, WA 98199",Apartment,1968.0,1,1.0,800.0,5,8.2,2650.0,684990.0,11,0,1660.0
696,Magnolia,"2727 W Manor Pl, Seattle, WA 98199",Apartment,1968.0,2,2.0,800.0,5,8.2,2650.0,684990.0,11,0,1625.0
697,,"2226 S 126th St, Seattle, WA 98168",Single Family Home,2014.0,3,2.0,1200.0,5,2.6,2650.0,684990.0,0,0,1900.0
698,,"1331 N 88th St, Seattle, WA 98103",Single Family Home,2014.0,2,2.0,1229.0,3,6.0,2650.0,684990.0,0,2,2300.0
699,,"5023 22nd Avenue NE 5023 22nd Ave NE, Seattle, WA 98105",Apartment,2014.0,2,1.0,920.0,5,8.2,2650.0,684990.0,1,0,1999.0
700,,"3406 15th Ave W, Seattle, WA 98119",Apartment,2014.0,2,1.0,1020.0,5,8.4,2650.0,684990.0,0,2,2750.0
703,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,453.0,4,6.25,2650.0,684990.0,18,0,1699.0
704,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,539.0,4,6.25,2650.0,684990.0,18,0,1935.0
705,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,527.0,4,6.25,2650.0,684990.0,18,0,2555.0
706,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,509.0,4,6.25,2650.0,684990.0,18,0,2472.0
707,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,454.0,4,6.25,2650.0,684990.0,18,0,1559.0
708,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,531.0,4,6.25,2650.0,684990.0,18,0,2070.0
709,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,463.0,4,6.25,2650.0,684990.0,18,0,1638.0
710,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,418.0,4,6.25,2650.0,684990.0,18,0,1795.0
711,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,427.0,4,6.25,2650.0,684990.0,18,0,1698.0
712,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,510.0,4,6.25,2650.0,684990.0,18,0,2015.0
713,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,452.0,4,6.25,2650.0,684990.0,18,0,1313.0
714,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,488.0,4,6.25,2650.0,684990.0,18,0,1928.0
715,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,462.0,4,6.25,2650.0,684990.0,18,0,1551.0
716,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,0,1.0,428.0,4,6.25,2650.0,684990.0,18,0,1809.0
717,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,591.0,4,6.25,2650.0,684990.0,18,0,2491.0
718,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,613.0,4,6.25,2650.0,684990.0,18,0,1929.0
719,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,643.0,4,6.25,2650.0,684990.0,18,0,2144.0
720,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,663.0,4,6.25,2650.0,684990.0,18,0,2018.0
721,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,603.0,4,6.25,2650.0,684990.0,18,0,1947.0
722,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,572.0,4,6.25,2650.0,684990.0,18,0,2265.0
723,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,581.0,4,6.25,2650.0,684990.0,18,0,1820.0
724,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,526.0,4,6.25,2650.0,684990.0,18,0,2025.0
725,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,587.0,4,6.25,2650.0,684990.0,18,0,1824.0
726,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,671.0,4,6.25,2650.0,684990.0,18,0,2277.0
727,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,697.0,4,6.25,2650.0,684990.0,18,0,2275.0
728,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,636.0,4,6.25,2650.0,684990.0,18,0,2077.0
729,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,594.0,4,6.25,2650.0,684990.0,18,0,1827.0
730,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,696.0,4,6.25,2650.0,684990.0,18,0,2099.0
731,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,553.0,4,6.25,2650.0,684990.0,18,0,1668.0
732,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,623.0,4,6.25,2650.0,684990.0,18,0,1741.0
733,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,670.0,4,6.25,2650.0,684990.0,18,0,1998.0
734,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,648.0,4,6.25,2650.0,684990.0,18,0,2198.0
735,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,627.0,4,6.25,2650.0,684990.0,18,0,1800.0
736,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,604.0,4,6.25,2650.0,684990.0,18,0,1708.0
737,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,652.0,4,6.25,2650.0,684990.0,18,0,2505.0
738,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,616.0,4,6.25,2650.0,684990.0,18,0,1788.0
739,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,569.0,4,6.25,2650.0,684990.0,18,0,2191.0
740,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,568.0,4,6.25,2650.0,684990.0,18,0,2055.0
741,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,640.0,4,6.25,2650.0,684990.0,18,0,2068.0
742,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,535.0,4,6.25,2650.0,684990.0,18,0,1797.0
743,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,584.0,4,6.25,2650.0,684990.0,18,0,2292.0
744,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,571.0,4,6.25,2650.0,684990.0,18,0,1458.0
745,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,615.0,4,6.25,2650.0,684990.0,18,0,2072.0
746,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,621.0,4,6.25,2650.0,684990.0,18,0,1969.0
747,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,611.0,4,6.25,2650.0,684990.0,18,0,1964.0
748,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,650.0,4,6.25,2650.0,684990.0,18,0,2165.0
749,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,1,1.0,579.0,4,6.25,2650.0,684990.0,18,0,1725.0
750,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,2,1.0,832.0,4,6.25,2650.0,684990.0,18,0,3070.0
751,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,2,1.0,840.0,4,6.25,2650.0,684990.0,18,0,2300.0
752,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,2,1.0,793.0,4,6.25,2650.0,684990.0,18,0,2999.0
753,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,2,2.0,1075.0,4,6.25,2650.0,684990.0,18,0,3669.0
754,,"206 Bell 206 Bell St, Seattle, WA 98121",Apartment,2013.0,2,1.0,760.0,4,6.25,2650.0,684990.0,18,0,2239.0
755,,"3202 NE 75th St, Seattle, WA 98115",Single Family Home,2014.0,4,3.0,2460.0,6,7.83,2650.0,684990.0,0,0,4200.0
756,,"2360 43rd Ave E, Seattle, WA 98112",Condo/Townhome/Row Home/Co-Op,2014.0,1,1.0,813.0,4,7.0,2650.0,684990.0,0,2,1750.0
758,Puget Vista Apartments,"411 W Republican St, Seattle, WA 98119",Apartment,1967.0,0,1.0,436.0,4,8.5,2650.0,684990.0,20,0,1390.0
759,Puget Vista Apartments,"411 W Republican St, Seattle, WA 98119",Apartment,1967.0,1,1.0,612.0,4,8.5,2650.0,684990.0,20,0,2260.0
760,Strata on California,"6312 California Ave SW, Seattle, WA 98136",Apartment,1987.0,1,1.0,630.0,6,5.5,2650.0,684990.0,35,0,1758.0
761,Strata on California,"6312 California Ave SW, Seattle, WA 98136",Apartment,1987.0,1,1.0,675.0,6,5.5,2650.0,684990.0,35,0,1806.0
762,Strata on California,"6312 California Ave SW, Seattle, WA 98136",Apartment,1987.0,2,2.0,935.0,6,5.5,2650.0,684990.0,35,0,2102.0
763,,"3426 23rd Ave W Unit B, Seattle, WA 98199",Condo/Townhome/Row Home/Co-Op,2014.0,2,1.0,875.0,5,8.2,2650.0,684990.0,1,1,1650.0
764,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,0,1.0,455.0,5,7.4,2650.0,684990.0,53,1,1746.0
765,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,1,1.0,903.0,5,7.4,2650.0,684990.0,53,1,2199.0
766,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,1,1.0,715.0,5,7.4,2650.0,684990.0,53,1,2100.0
767,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,1,1.0,903.0,5,7.4,2650.0,684990.0,53,1,2199.0
768,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,1,1.0,644.0,5,7.4,2650.0,684990.0,53,1,1799.0
769,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,2,2.0,972.0,5,7.4,2650.0,684990.0,53,1,3128.0
770,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,2,1.0,835.0,5,7.4,2650.0,684990.0,53,1,2475.0
771,Leva on Market,"1545 NW Market St, Seattle, WA 98107",Apartment,2009.0,2,1.0,880.0,5,7.4,2650.0,684990.0,53,1,2475.0
772,The Wilsonian,"4710 University Way NE, Seattle, WA 98105",Apartment,1923.0,0,1.0,410.0,5,8.0,2650.0,684990.0,35,0,1389.0
773,,"2268 14th Ave W Apt 202, Seattle, WA 98119",Apartment,2014.0,1,1.0,600.0,5,8.4,2650.0,684990.0,0,0,1395.0
774,,"3817 NE 91st St, Seattle, WA 98115",Other,2014.0,4,2.0,2020.0,6,8.0,2650.0,684990.0,0,0,3150.0
775,Eastlake Flats,"2820 Eastlake Ave E, Seattle, WA 98102",Apartment,2015.0,0,1.0,243.0,4,7.5,2650.0,684990.0,26,0,1034.0
777,Eastlake Flats,"2820 Eastlake Ave E, Seattle, WA 98102",Apartment,2015.0,0,1.0,436.0,4,7.5,2650.0,684990.0,26,0,1270.0
779,,"18906 8th Ave NW Apt 211, Shoreline, WA 98177",Single Family Home,2014.0,2,2.0,920.0,5,5.4,2395.0,642500.0,0,2,1750.0
