,Address,Sqft,Beds,Bath,Type,Built,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,community_count,unit_count,Price
852,"527 1st Ave N 527 1st Ave N, Seattle, WA 98109",430.0,0,1.0,Apartment,2014.0,4,8.5,2650.0,684990.0,1,0,1295.0
853,"528 3rd Ave W #101-404 528 3rd Ave W # 101-404, Seattle, WA 98119",1100.0,2,2.0,Apartment,2014.0,4,8.5,2650.0,684990.0,0,0,2295.0
854,"535 Pontius Ave N, Seattle, WA 98109",573.0,0,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,1830.0
855,"535 Pontius Ave N, Seattle, WA 98109",653.0,0,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2041.0
856,"535 Pontius Ave N, Seattle, WA 98109",703.0,1,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2262.0
857,"535 Pontius Ave N, Seattle, WA 98109",706.0,1,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,1719.0
858,"535 Pontius Ave N, Seattle, WA 98109",712.0,1,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2004.5
859,"535 Pontius Ave N, Seattle, WA 98109",766.0,1,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2358.0
860,"535 Pontius Ave N, Seattle, WA 98109",776.0,1,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2244.0
861,"535 Pontius Ave N, Seattle, WA 98109",918.0,1,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2476.0
862,"535 Pontius Ave N, Seattle, WA 98109",923.0,2,2.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2852.0
863,"535 Pontius Ave N, Seattle, WA 98109",938.0,1,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2205.0
864,"535 Pontius Ave N, Seattle, WA 98109",1004.0,2,2.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,3017.0
865,"535 Pontius Ave N, Seattle, WA 98109",1048.0,2,2.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,3017.0
866,"535 Pontius Ave N, Seattle, WA 98109",1062.0,2,1.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2870.0
867,"535 Pontius Ave N, Seattle, WA 98109",1063.0,2,2.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,2980.0
868,"535 Pontius Ave N, Seattle, WA 98109",1189.0,2,2.0,Apartment,2007.0,2,4.5,2650.0,684990.0,11,0,3016.0
869,"539 31st Ave, Seattle, WA 98122",1800.0,4,2.0,Single Family Home,2014.0,6,4.33,2650.0,684990.0,1,2,3950.0
870,"5398 Russell Ave NW, Seattle, WA 98107",535.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,1889.0
871,"5398 Russell Ave NW, Seattle, WA 98107",540.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,1847.0
872,"5398 Russell Ave NW, Seattle, WA 98107",541.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,1847.0
873,"5398 Russell Ave NW, Seattle, WA 98107",552.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,1832.0
874,"5398 Russell Ave NW, Seattle, WA 98107",553.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,1761.0
875,"5398 Russell Ave NW, Seattle, WA 98107",609.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,2050.0
876,"5398 Russell Ave NW, Seattle, WA 98107",694.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,2336.0
877,"5398 Russell Ave NW, Seattle, WA 98107",739.0,1,1.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,2238.0
878,"5398 Russell Ave NW, Seattle, WA 98107",942.0,2,2.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,3066.0
879,"5398 Russell Ave NW, Seattle, WA 98107",991.0,2,2.0,Apartment,2015.0,5,7.4,2650.0,684990.0,10,0,2894.0
880,"5450 Leary Ave NW Apt 445, Seattle, WA 98107",701.0,1,1.0,Other,2014.0,5,7.4,2650.0,684990.0,0,0,2195.0
881,"556 Prospect St, Seattle, WA 98109",747.0,2,2.0,Apartment,2014.0,5,8.0,2650.0,684990.0,0,2,2250.0
882,"561 Aloha St. 561 Aloha St, Seattle, WA 98109",455.0,0,1.0,Apartment,1925.0,4,8.5,2650.0,684990.0,0,0,1225.0
883,"5615 S 149th St 5615 S 149th St, Tukwila, WA 98168",1750.0,4,2.0,Apartment,1955.0,4,3.0,2495.0,449000.0,1,0,2395.0
884,"5710 30th Ave NE, Seattle, WA 98105",2120.0,6,2.0,Single Family Home,2014.0,5,8.2,2650.0,684990.0,1,0,4000.0
885,"5711 24th Ave NW, Seattle, WA 98107",510.0,1,1.0,Apartment,2014.0,6,7.5,2650.0,684990.0,52,1,1700.0
886,"5711 24th Ave NW, Seattle, WA 98107",539.0,1,1.0,Apartment,2014.0,6,7.5,2650.0,684990.0,52,1,1640.0
887,"5711 24th Ave NW, Seattle, WA 98107",544.0,1,1.0,Apartment,2014.0,6,7.5,2650.0,684990.0,52,1,1795.0
888,"5711 24th Ave NW, Seattle, WA 98107",626.0,1,1.0,Apartment,2014.0,6,7.5,2650.0,684990.0,52,1,1880.0
889,"5711 24th Ave NW, Seattle, WA 98107",884.0,1,1.0,Apartment,2014.0,6,7.5,2650.0,684990.0,52,1,2405.0
890,"583 Battery St Unit N516, Seattle, WA 98121",987.0,1,1.0,Single Family Home,2014.0,4,6.25,2650.0,684990.0,0,0,2850.0
891,"5834 NE 75th St Unit B208, Seattle, WA 98115",843.0,2,2.0,Other,2014.0,6,7.33,2650.0,684990.0,4,0,1995.0
892,"590 1st Ave S Apt 603, Seattle, WA 98104",636.0,1,1.0,Single Family Home,2014.0,5,5.4,2650.0,684990.0,0,2,2195.0
893,"5912 California Ave SW Apt 101, Seattle, WA 98136",780.0,2,1.0,Apartment,2014.0,5,6.0,2650.0,684990.0,2,0,1850.0
894,"6005 19th Ave S, Seattle, WA 98108",2000.0,4,3.0,Single Family Home,2014.0,6,5.67,2650.0,684990.0,0,0,3000.0
895,"601 Belmont Ave E, Seattle, WA 98102",919.0,2,1.0,Condo/Townhome/Row Home/Co-Op,2014.0,3,3.33,2650.0,684990.0,0,0,3100.0
896,"601 E Pike St, Seattle, WA 98122",522.0,1,1.0,Apartment,2017.0,3,3.33,2650.0,684990.0,48,0,1790.0
897,"601 E Pike St, Seattle, WA 98122",535.0,0,1.0,Apartment,2017.0,3,3.33,2650.0,684990.0,48,0,1901.0
898,"601 E Pike St, Seattle, WA 98122",552.0,1,1.0,Apartment,2017.0,3,3.33,2650.0,684990.0,48,0,1700.0
899,"601 E Pike St, Seattle, WA 98122",581.0,1,1.0,Apartment,2017.0,3,3.33,2650.0,684990.0,48,0,1798.0
900,"601 E Pike St, Seattle, WA 98122",709.0,1,1.0,Apartment,2017.0,3,3.33,2650.0,684990.0,48,0,2565.0
901,"601 E Pike St, Seattle, WA 98122",826.0,2,2.0,Apartment,2017.0,3,3.33,2650.0,684990.0,48,0,2882.0
902,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",455.0,1,1.0,Apartment,1929.0,3,4.33,2650.0,684990.0,1,0,1522.5
903,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",470.0,0,1.0,Apartment,1929.0,3,4.33,2650.0,684990.0,1,0,1495.0
904,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",672.0,1,1.0,Apartment,1929.0,3,4.33,2650.0,684990.0,1,0,1495.0
905,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",785.0,1,1.0,Apartment,1929.0,3,4.33,2650.0,684990.0,1,0,1550.0
906,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",876.0,2,1.0,Apartment,1929.0,3,4.33,2650.0,684990.0,1,0,2195.0
907,"6041 California Ave SW 6041 California Ave SW, Seattle, WA 98136",795.0,1,1.0,Apartment,1990.0,5,6.0,2650.0,684990.0,1,0,1895.0
908,"6041 California Ave SW 6041 California Ave SW, Seattle, WA 98136",1153.0,2,2.0,Apartment,1990.0,5,6.0,2650.0,684990.0,1,0,2500.0
909,"610 Highland Drive 610 Highland Dr, Seattle, WA 98109",500.0,1,1.0,Apartment,2014.0,5,8.0,2650.0,684990.0,1,0,1475.0
910,"610 Highland Drive 610 Highland Dr, Seattle, WA 98109",850.0,2,1.0,Apartment,2014.0,5,8.0,2650.0,684990.0,1,0,1725.0
911,"611 Harvard Ave E 611 Harvard Ave E, Seattle, WA 98102",400.0,0,1.0,Apartment,1964.0,3,3.33,2650.0,684990.0,0,0,1115.0
912,"613 4th Ave W, Seattle, WA 98119",1172.0,2,2.0,Condo/Townhome/Row Home/Co-Op,2014.0,4,8.5,2650.0,684990.0,0,1,2599.0
913,"617 Aloha St 617 Aloha St, Seattle, WA 98109",1653.0,2,2.0,Apartment,2014.0,4,8.5,2650.0,684990.0,0,0,3265.0
914,"619 Comstock St #A-D 619 Comstock St # A-D, Seattle, WA 98109",500.0,1,1.0,Apartment,2014.0,5,8.0,2650.0,684990.0,0,0,1195.0
915,"6209 1/2 15th Ave NW 6209 1/2 15th Ave NW, Seattle, WA 98107",702.0,1,1.0,Apartment,2014.0,5,7.4,2650.0,684990.0,1,0,1445.0
916,"6215 22nd Ave NW, Seattle, WA 98107",1620.0,3,2.0,Condo/Townhome/Row Home/Co-Op,2014.0,6,7.5,2650.0,684990.0,1,2,3900.0
917,"6312 California Ave SW, Seattle, WA 98136",630.0,1,1.0,Apartment,1987.0,6,5.5,2650.0,684990.0,35,0,1758.0
918,"6312 California Ave SW, Seattle, WA 98136",675.0,1,1.0,Apartment,1987.0,6,5.5,2650.0,684990.0,35,0,1806.0
919,"6312 California Ave SW, Seattle, WA 98136",935.0,2,2.0,Apartment,1987.0,6,5.5,2650.0,684990.0,35,0,2102.0
920,"6343 23rd Ave SW, Seattle, WA 98106",2060.0,4,3.0,Other,2014.0,5,4.4,2650.0,684990.0,0,0,3000.0
921,"6450 24th Ave NW, Seattle, WA 98107",789.0,1,1.0,Apartment,2015.0,6,7.5,2650.0,684990.0,59,0,2402.0
922,"6450 24th Ave NW, Seattle, WA 98107",866.0,1,1.0,Apartment,2015.0,6,7.5,2650.0,684990.0,59,0,2740.0
923,"6450 24th Ave NW, Seattle, WA 98107",987.0,2,1.0,Apartment,2015.0,6,7.5,2650.0,684990.0,59,0,3139.0
924,"6450 24th Ave NW, Seattle, WA 98107",1078.0,2,2.0,Apartment,2015.0,6,7.5,2650.0,684990.0,59,0,3544.0
925,"648 S 152nd St, Burien, WA 98148",512.0,0,1.0,Single Family Home,2014.0,5,2.8,1795.0,472500.0,0,2,1145.0
926,"6509 2nd Ave NW, Seattle, WA 98117",1350.0,3,3.0,Single Family Home,2014.0,5,8.0,2650.0,684990.0,0,0,3100.0
927,"6518 26th Ave NW Unit B, Seattle, WA 98117",300.0,0,1.0,Other,2014.0,6,7.5,2650.0,684990.0,0,0,1300.0
928,"6526 29th Ave S, Seattle, WA 98108",1376.0,3,2.0,Townhome,2014.0,6,5.0,2650.0,684990.0,0,0,2400.0
929,"6547 4th Ave NE 6547 4th Ave NE, Seattle, WA 98115",500.0,0,1.0,Apartment,2014.0,4,8.25,2650.0,684990.0,0,0,1295.0
930,"655 Crockett St, Seattle, WA 98109",587.0,1,1.0,Condo/Townhome/Row Home/Co-Op,2014.0,5,7.8,2650.0,684990.0,0,0,1850.0
931,"6568 4th Ave NE #28 6568 4th Ave NE Apt 28, Seattle, WA 98115",935.0,2,1.0,Apartment,2014.0,4,8.25,2650.0,684990.0,1,0,1999.0
932,"66 Bell St, Seattle, WA 98121",636.0,1,1.0,Condo/Townhome/Row Home/Co-Op,2014.0,4,6.25,2650.0,684990.0,0,0,1800.0
933,"6624 Carleton Ave S, Seattle, WA 98108",400.0,1,1.0,Single Family Home,2014.0,6,5.67,2650.0,684990.0,1,1,2000.0
934,"6705 Delridge Way SW 6705 Delridge Way SW, Seattle, WA 98106",640.0,1,1.0,Apartment,2014.0,5,4.4,2650.0,684990.0,0,0,1422.5
935,"6708 California Ave SW 6708 California Ave SW, Seattle, WA 98136",1080.0,2,1.0,Apartment,2014.0,6,4.5,2650.0,684990.0,0,0,1750.0
936,"6747 Alonzo Ave NW, Seattle, WA 98117",1000.0,2,1.0,Single Family Home,2014.0,5,7.8,2650.0,684990.0,0,0,2500.0
937,"6810 Roosevelt Way NE, Seattle, WA 98115",419.0,0,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,1450.0
938,"6810 Roosevelt Way NE, Seattle, WA 98115",421.0,0,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,1141.0
939,"6810 Roosevelt Way NE, Seattle, WA 98115",452.0,1,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,1505.0
940,"6810 Roosevelt Way NE, Seattle, WA 98115",480.0,1,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,1550.0
941,"6810 Roosevelt Way NE, Seattle, WA 98115",612.0,1,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,1650.0
942,"6810 Roosevelt Way NE, Seattle, WA 98115",664.0,1,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,1505.0
943,"6810 Roosevelt Way NE, Seattle, WA 98115",814.0,2,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,1918.0
944,"6810 Roosevelt Way NE, Seattle, WA 98115",836.0,2,1.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,2400.0
945,"6810 Roosevelt Way NE, Seattle, WA 98115",1007.0,2,2.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,2500.0
946,"6810 Roosevelt Way NE, Seattle, WA 98115",1345.0,2,2.0,Apartment,2017.0,4,8.25,2650.0,684990.0,38,0,3400.0
947,"6817 19th Ave NE, Seattle, WA 98115",1310.0,3,1.0,Single Family Home,2014.0,4,8.5,2650.0,684990.0,0,2,2995.0
948,"6900 E Green Lake Way N, Seattle, WA 98115",560.0,0,1.0,Apartment,2009.0,4,8.25,2650.0,684990.0,69,0,1683.0
949,"6900 E Green Lake Way N, Seattle, WA 98115",691.0,1,1.0,Apartment,2009.0,4,8.25,2650.0,684990.0,69,0,1711.0
950,"6900 E Green Lake Way N, Seattle, WA 98115",748.0,1,1.0,Apartment,2009.0,4,8.25,2650.0,684990.0,69,0,2191.0
951,"6900 E Green Lake Way N, Seattle, WA 98115",846.0,1,1.0,Apartment,2009.0,4,8.25,2650.0,684990.0,69,0,1848.0
952,"6900 E Green Lake Way N, Seattle, WA 98115",1288.0,2,2.0,Apartment,2009.0,4,8.25,2650.0,684990.0,69,0,3112.0
953,"6900 S 125th St, Seattle, WA 98178",440.0,0,1.0,Apartment,1961.0,4,3.5,2650.0,684990.0,20,1,925.0
954,"6900 S 125th St, Seattle, WA 98178",530.0,1,1.0,Apartment,1961.0,4,3.5,2650.0,684990.0,20,1,1030.0
955,"6900 S 125th St, Seattle, WA 98178",685.0,1,1.0,Apartment,1961.0,4,3.5,2650.0,684990.0,20,1,1040.0
956,"7001 Rainier Ave S 7001 Rainier Ave S, Seattle, WA 98118",570.0,1,1.0,Apartment,1959.0,5,3.6,2650.0,684990.0,1,0,1250.0
957,"707 Roy Apartments 707 E Roy St Apt 34, Seattle, WA 98102",450.0,0,1.0,Apartment,2014.0,3,3.33,2650.0,684990.0,2,0,1125.0
958,"707 Roy Apartments 707 E Roy St Apt 34, Seattle, WA 98102",650.0,1,1.0,Apartment,2014.0,3,3.33,2650.0,684990.0,2,0,1175.0
959,"707 Roy Apartments 707 E Roy St Apt 34, Seattle, WA 98102",1300.0,3,1.0,Apartment,2014.0,3,3.33,2650.0,684990.0,2,0,3150.0
960,"710-712.5 NE 43rd St 710-712 5 Ne 43rd St, Seattle, WA 98105",495.0,2,1.0,Apartment,1950.0,5,8.0,2650.0,684990.0,0,0,1395.0
961,"711 21st Avenue 711 21st Ave, Seattle, WA 98122",1000.0,3,1.0,Apartment,1908.0,6,3.83,2650.0,684990.0,0,0,2750.0
962,"711 21st Avenue 711 21st Ave, Seattle, WA 98122",1100.0,3,2.0,Apartment,1908.0,6,3.83,2650.0,684990.0,0,0,3100.0
963,"713-B 27th Ave, Seattle, WA 98122",600.0,1,1.0,Single Family Home,2014.0,6,4.0,2650.0,684990.0,0,0,1650.0
964,"715 Nob Hill Ave N. 715 Nob Hill Ave N, Seattle, WA 98109",700.0,1,1.0,Apartment,2014.0,4,8.5,2650.0,684990.0,1,0,1895.0
965,"718-736 12th Ave, Seattle, WA 98122",363.0,0,1.0,Apartment,2000.0,5,3.6,2650.0,684990.0,9,0,1480.0
966,"718-736 12th Ave, Seattle, WA 98122",504.0,0,1.0,Apartment,2000.0,5,3.6,2650.0,684990.0,9,0,1625.0
967,"718-736 12th Ave, Seattle, WA 98122",825.0,2,2.0,Apartment,2000.0,5,3.6,2650.0,684990.0,9,0,2181.0
968,"718-736 12th Ave, Seattle, WA 98122",871.0,2,2.0,Apartment,2000.0,5,3.6,2650.0,684990.0,9,0,2276.0
969,"718-736 12th Ave, Seattle, WA 98122",875.0,2,2.0,Apartment,2000.0,5,3.6,2650.0,684990.0,9,0,2252.0
970,"718-736 12th Ave, Seattle, WA 98122",876.0,2,2.0,Apartment,2000.0,5,3.6,2650.0,684990.0,9,0,2242.0
971,"7309 Sand Point Way NE Unit 726, Seattle, WA 98115",1032.0,1,1.0,Single Family Home,2014.0,6,7.33,2650.0,684990.0,0,0,1750.0
972,"7309 Sand Point Way NE, Seattle, WA 98115",740.0,1,1.0,Condo/Townhome/Row Home/Co-Op,2014.0,6,7.33,2650.0,684990.0,0,0,1700.0
973,"7309 Sandpoint Way NE Unit B831, Seattle, WA 98115",740.0,1,1.0,Single Family Home,2014.0,6,7.33,2650.0,684990.0,0,0,1700.0
974,"745 Summit Ave E 745 Summit Ave E, Seattle, WA 98102",654.0,1,1.0,Apartment,2014.0,3,5.33,2650.0,684990.0,1,0,1600.0
975,"745 Summit Ave E 745 Summit Ave E, Seattle, WA 98102",891.0,2,2.0,Apartment,2014.0,3,5.33,2650.0,684990.0,1,0,2300.0
976,"753 N 102nd St, Seattle, WA 98133",1000.0,2,1.0,Other,2014.0,3,4.67,2650.0,684990.0,0,0,1700.0
977,"7725 31st Ave NE, Seattle, WA 98115",2190.0,3,2.0,Other,2014.0,6,7.83,2650.0,684990.0,0,0,2970.0
978,"7732 31st Ave NW, Seattle, WA 98117",813.0,1,1.0,Single Family Home,2014.0,5,7.8,2650.0,684990.0,3,0,1995.0
979,"7901 Delridge Way SW, Seattle, WA 98106",688.0,1,1.0,Apartment,1990.0,5,3.8,2650.0,684990.0,43,1,1545.0
980,"7901 Delridge Way SW, Seattle, WA 98106",751.0,1,1.0,Apartment,1990.0,5,3.8,2650.0,684990.0,43,1,1645.0
981,"7901 Delridge Way SW, Seattle, WA 98106",954.0,2,1.0,Apartment,1990.0,5,3.8,2650.0,684990.0,43,1,1665.0
982,"7901 Delridge Way SW, Seattle, WA 98106",1017.0,2,1.0,Apartment,1990.0,5,3.8,2650.0,684990.0,43,1,1700.0
983,"7901 Delridge Way SW, Seattle, WA 98106",1052.0,2,1.0,Apartment,1990.0,5,3.8,2650.0,684990.0,43,1,1845.0
984,"7901 Delridge Way SW, Seattle, WA 98106",1052.0,2,2.0,Apartment,1990.0,5,3.8,2650.0,684990.0,43,1,2045.0
985,"7901 Delridge Way SW, Seattle, WA 98106",1110.0,2,1.0,Apartment,1990.0,5,3.8,2650.0,684990.0,43,1,1940.0
986,"7931 18th Ave SW, Seattle, WA 98106",800.0,2,1.0,Single Family Home,2014.0,5,3.6,2650.0,684990.0,0,0,2195.0
987,"7th Ave Place 4229 7th Ave NE, Seattle, WA 98105",255.0,0,1.0,Apartment,2017.0,5,8.0,2650.0,684990.0,15,0,1295.0
988,"8 W Howe Street 8 W Howe St, Seattle, WA 98119",400.0,0,1.0,Apartment,2014.0,5,8.4,2650.0,684990.0,0,0,1245.0
989,"8004 25th Ave NW, Seattle, WA 98117",1100.0,2,1.0,Condo/Townhome/Row Home/Co-Op,2014.0,5,7.8,2650.0,684990.0,1,2,2900.0
990,"801 Dexter Ave N, Seattle, WA 98109",558.0,1,1.0,Apartment,2014.0,4,8.5,2650.0,684990.0,34,1,1870.0
991,"801 Dexter Ave N, Seattle, WA 98109",678.0,1,1.0,Apartment,2014.0,4,8.5,2650.0,684990.0,34,1,2140.0
992,"801 Dexter Ave N, Seattle, WA 98109",688.0,1,1.0,Apartment,2014.0,4,8.5,2650.0,684990.0,34,1,2080.0
993,"801 Dexter Ave N, Seattle, WA 98109",905.0,2,2.0,Apartment,2014.0,4,8.5,2650.0,684990.0,34,1,3010.0
994,"801 Dexter Ave N, Seattle, WA 98109",958.0,1,1.0,Apartment,2014.0,4,8.5,2650.0,684990.0,34,1,2625.0
995,"801 Dexter Ave N, Seattle, WA 98109",1114.0,2,2.0,Apartment,2014.0,4,8.5,2650.0,684990.0,34,1,2975.0
996,"8028 11th Ave NE, Seattle, WA 98115",1740.0,2,1.0,Other,2014.0,4,7.5,2650.0,684990.0,0,0,2975.0
997,"807 N 40th Street 807 N 40th St, Seattle, WA 98103",725.0,1,1.0,Apartment,2014.0,5,7.8,2650.0,684990.0,0,0,1465.0
998,"8116 28th Ave SW, Seattle, WA 98126",1500.0,3,2.0,Single Family Home,2014.0,4,3.5,2650.0,684990.0,0,2,2595.0
999,"812 5th Ave N, Seattle, WA 98109",643.0,1,1.0,Condo/Townhome/Row Home/Co-Op,2014.0,4,8.5,2650.0,684990.0,0,2,1950.0
1000,"819 Virginia St Unit 2607, Seattle, WA 98101",1250.0,2,2.0,Single Family Home,2014.0,3,3.33,2650.0,684990.0,0,0,3295.0
1001,"8202 19th Ave NE, Seattle, WA 98115",2060.0,3,2.0,Single Family Home,2014.0,5,7.2,2650.0,684990.0,0,0,3395.0
1002,"8302 9th Ave NW, Seattle, WA 98117",1130.0,3,1.0,Single Family Home,2014.0,5,7.6,2650.0,684990.0,0,2,2695.0
1003,"8356 16th Ave NW 8356 16th Ave NW, Seattle, WA 98117",1086.0,2,2.0,Apartment,2001.0,4,7.75,2650.0,684990.0,1,0,1950.0
1004,"8356 16th Ave NW 8356 16th Ave NW, Seattle, WA 98117",1200.0,2,2.0,Apartment,2001.0,4,7.75,2650.0,684990.0,1,0,2100.0
